id,ean,status,is_bulk,packaging,published,share_url,display_name,is_variable_weight,details_brand,details_origin,details_counter_info,details_danger_mentions,details_alcohol_by_volume,details_mandatory_mentions,details_production_variant,details_usage_instructions,details_storage_instructions,price_iva,price_is_new,price_is_pack,price_pack_size,price_unit_name,price_unit_size,price_bulk_price,price_unit_price,price_approx_size,price_size_format,price_total_units,price_unit_selector,price_bunch_selector,price_drained_weight,price_selling_method,price_reference_price,price_min_bunch_amount,price_reference_format,allergens,ingredients,level_0_cat_id,level_0_cat_name,level_0_cat_order,level_1_cat_id,level_1_cat_name,level_1_cat_order,level_2_cat_id,level_2_cat_name,level_2_cat_order,img_0_url,img_0_perspective,img_1_url,img_1_perspective,img_2_url,img_2_perspective,img_3_url,img_3_perspective,img_4_url,img_4_perspective,img_5_url,img_5_perspective,img_6_url,img_6_perspective,img_0_nutri_info_file,img_1_nutri_info_file,img_2_nutri_info_file,img_3_nutri_info_file,img_4_nutri_info_file,img_5_nutri_info_file,img_6_nutri_info_file,valor_energético,grasas,grasas_saturadas,carbohidratos,azúcares,proteinas,sal
2785,2105100027853,,True,Bandeja,True,https://tienda.mercadona.es/product/2785/alas-partidas-pollo-bandeja,Alas partidas de pollo,True,,"Planta de sacrificio Hijos de Juan Pujante, S.A. ubicada en España",,,,Producto fresco. Categoría A. Envasado en atmósfera protectora.,"La unidad puede pesar entre 0,450-0,800 kg.",Cocinar completamente (75º C) antes de su consumo,Conservar entre 0 y 4C. Una vez abierto consumir en 24 horas.,10.0,False,False,,,0.6,5.2,3.12,True,kg,,True,False,,0,5.2,1.0,kg, <strong>x99</strong>.,100% pollo,3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/90cecf4aedea3e14cd7309fb5e024f84.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/c47506101268936a3212e268a4bb148d.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/4c25fa9ff25e5ba77cd39c963862a040.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2785_img_1.jpg,2785_img_2.jpg,,,,,157.0,8.85,2.8,0.55,0.05,19.0,0.24
2786,2105100027860,,True,Bandeja,True,https://tienda.mercadona.es/product/2786/solomillos-pollo-bandeja,Solomillos de pollo,True,,"Planta de sacrificio Hijos de Juan Pujante, S.A. ubicada en España",,,,Envasado en atmosfera protectora,,,Conservar de 0-4ºC,10.0,False,False,,,0.46,8.0,3.68,True,kg,,True,False,,0,8.0,1.0,kg,,,3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/e34ecb851ffda5b692da9297a5be54b3.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/e7dcdd9ac1337d3c7bc734f7230492e4.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/58f8c5a531337d4c77979028d1826da9.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2786_img_1.jpg,2786_img_2.jpg,,,,,107.0,1.8,0.55,0.25,0.0,22.0,0.17
2787,2105100027877,,True,Bandeja,True,https://tienda.mercadona.es/product/2787/filetes-pechuga-pollo-bandeja,Filetes pechuga de pollo,True,,"Planta de sacrificio Hijos de Juan Pujante, S.A. ubicada en España",,,,Envasado en atmosfera protectora,,,Conservar de 0-4ºC,,False,False,,,0.56,7.7,4.31,True,kg,,True,False,,0,7.7,1.0,kg,,,3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/602a32e5bd1f9ac56713ae753ada951e.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/2200885bb2f394e6041e34daecf4fd09.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/8c4f4e838c82952f4917f009872e87df.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2787_img_1.jpg,2787_img_2.jpg,,,,,108.0,1.8,0.6,0.5,0.0,22.0,0.19
2788,2105100027884,,True,Bandeja,True,https://tienda.mercadona.es/product/2788/muslos-pollo-deshuesados-con-piel-bandeja,Muslos de pollo deshuesados con piel,True,,,,,,Envasado en atmósfera protectora,,,Conservar de 0º a 4ºC. Una vez abierto el envase consumir en 24 horas.,10.0,False,False,,,0.5,5.55,2.78,True,kg,,True,False,,0,5.55,1.0,kg,,<p>MUSLO Y CONTRAMUSLO DE POLLO (100%),3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/79d61c5d677a1263b13a4875a496d8b4.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/afc0762605a22d317dc4c18d37503cd4.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/4d3e299f89a8e83e24317828dcb40e50.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2788_img_1.jpg,2788_img_2.jpg,,,,,136.0,7.1,2.25,0.0,0.0,18.0,0.24
2789,2105100027891,,True,Bandeja,True,https://tienda.mercadona.es/product/2789/contramuslos-pollo-deshuesados-sin-piel-bandeja,Contramuslos de pollo deshuesados y sin piel,True,,,,,,Envasado en atmósfera protectora,,,Conservar de 0 a 4º C,10.0,False,False,,,0.55,6.5,3.58,True,kg,,True,False,,0,6.5,1.0,kg,,,3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/cbb6a188df470ed02af864df8225c6e1.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/303e9b7b5b4046f5ce101bfd66c11e88.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/20c56a88b1ab6acdecb3c9bd35aa0980.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2789_img_1.jpg,2789_img_2.jpg,,,,,128.0,5.4,1.85,0.8,0.3,19.0,0.22
2791,2105100027914,,True,Bandeja,True,https://tienda.mercadona.es/product/2791/filetes-pechuga-pollo-certificado-alimentado-con-50-maiz-bandeja,Filetes pechuga de pollo certificado alimentado con un 50% de maíz,True,,España,,,,Envasado en atmósfera protectora,Producto de peso variable,Cocinar completamente (75°C) antes de su consumo. Una vez abierto consumir antes de 24h,Conservar entre 0 y 4°C.,10.0,False,False,,,0.5,10.0,5.0,True,kg,,True,False,,0,10.0,1.0,kg,,Filetada pollo campo,3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/68c54993c0e756fc4671c466499b2a3a.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/5f79052c42e92bf7c963363bf179a40e.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/14b97ec738b95417a195dd9c61d3d76e.png?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/c63aa3f523d39e20a72523c1f3b4c3f6.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,2791_img_1.jpg,2791_img_2.jpg,2791_img_3.jpg,,,,110.0,2.1,0.7,0.0,0.0,22.0,0.14
2794,2105100027945,,True,Bandeja,True,https://tienda.mercadona.es/product/2794/filetes-pechuga-pavo-bandeja,Filetes pechuga de pavo,True,,España,,,,Envasado en atmósfera protectora.,Este producto es de peso variable. Su contenido neto puede variar entre 450 - 700 g.,Una vez abierto consumir preferentemente antes de 24 horas. Cocinar completamente antes de su consumo.,Conservar refrigerado entre 0 y 4C,10.0,False,False,,,0.59,8.75,5.16,True,kg,,True,False,,0,8.75,1.0,kg, <strong>x99</strong>.,<p>Pavo,3,Carne,17,38,Aves y pollo,17,282,Pavo y otras aves,17,https://prod-mercadona.imgix.net/images/6b24540ef0e436497f03b2b85269d0fe.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/b5b24275f79b4f8bde5d9dec0929c929.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2794_img_1.jpg,,,,,,103.0,0.9,0.3,0.0,0.0,24.0,0.26
2796,2105100027969,,True,Bandeja,True,https://tienda.mercadona.es/product/2796/codornices-bandeja,Codornices,True,,origen: España,,,,Envasado en atmósfera protectora. Producto fresco,Producto de peso variable. En contenido neto del mismo puede oscilar entre 260 y 360 gramos.,Cocinar completamente antes de su consumo,Conservar entre 0C y 4C. Una vez abierto el envase consumir en 48 horas.,10.0,False,False,,,0.35,12.0,4.2,True,kg,,True,False,,0,12.0,1.0,kg, <strong>x99</strong>.,,3,Carne,17,38,Aves y pollo,17,282,Pavo y otras aves,17,https://prod-mercadona.imgix.net/images/c0546b943f445252bc721199dc7879c8.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/044a362f0978ffe9dac43113330ccefe.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2796_img_1.jpg,,,,,,149.0,7.3,1.7,0.0,0.0,21.0,0.16
2797,2105100027976,,True,Pieza,True,https://tienda.mercadona.es/product/2797/conejo-entero-pieza,Conejo entero,True,,España,,,,El contenido en sal obedece exclusivamente al sodio presente de forma natural en la carne de conejo. Envasado en atmósfera protectora,"Peso de la unidad de consumo variable, puede oscilar entre 800 y 1400g.",Abrir 5 minutos antes de cocinar. Cocinar completamente antes de su consumo,Conservar entre 0 y 4C. Una vez abierto consumir en 24 horas.,,False,False,,,1.21,8.4,10.16,True,kg,,True,False,,0,8.4,1.0,kg, <strong>x99</strong>.,Carne de conejo,3,Carne,17,42,Conejo y cordero,17,285,Conejo,17,https://prod-mercadona.imgix.net/images/9d4f2a1f38c18b9e3ea6e4523882a709.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/0fd481043d9d199ecd38a580ee025402.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2797_img_1.jpg,,,,,,133.0,5.74,2.1,3.0,1.0,20.25,0.1
2810,2105100028102,,True,Bandeja,True,https://tienda.mercadona.es/product/2810/carrillada-cerdo-bandeja,Carrillada de cerdo,True,,,,,,Envasado en atmósfera protectora,El peso neto del producto puede variar en un margen de 100 g. por tratarse de un formato peso variable. Este producto también puede venir de otros países de la Unión Europea,Cocinar completamente antes de su consumo,Conservese entre 0 C y 3 C. Cocinar completamente antes de su consumo,10.0,False,False,,,0.5,13.1,6.55,True,kg,,True,False,,0,13.1,1.0,kg, <strong>x99</strong>.,<p>Carrillada cerdo,3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/4909cfc2244d3a9bfadf48ebc448d498.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/97951e2da2c9471d14b6d5f13f8aa482.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/611cfd5c0a8a718e085dba77dc472cfc.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2810_img_1.jpg,2810_img_2.jpg,,,,,146.0,7.3,2.7,0.25,0.25,20.1,0.22
2811,2105100028119,,True,Bandeja,True,https://tienda.mercadona.es/product/2811/costillas-cerdo-carnosas-tacos-bandeja,Costillas de cerdo carnosas a tacos,True,,,,,,Envasado en atmósfera protectora.,"Producto de peso variable, el contenido neto aproximado es de 0,560 kg.",Para:guisar...,Conservar en refrigeración entre 0 y 5C. Una vez abierto consumir antes de 48 horas,10.0,False,False,,,0.62,8.0,4.96,True,kg,,True,False,,0,8.0,1.0,kg, <strong>x99</strong>.,"<p>Composición  preparada con porciones del costillar carnoso de cerdo, incluyendo los trozos  de magro de falda y trozos de costilla con faenado semicarnoso (proveniente de  costilla con el manto rebajado).",3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/71455e1b7c989ed7fc5425cfc0edec16.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/3572abb8280836db235e51fb47b280fb.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2811_img_1.jpg,,,,,,279.0,23.6,9.3,0.0,0.0,17.1,0.18
2812,2105100028126,,True,Bandeja,True,https://tienda.mercadona.es/product/2812/media-careta-cerdo-sin-oreja-bandeja,Media careta de cerdo sin oreja,True,,España,,,,Envasado en atmósfera protectora.,"Producto de peso variable, el contenido neto aproximado es de 0,500 kg.","Para: barbacoa, guisar...",Conservar en refrigeración entre 0 y 3°C. Una vez abierto consumir antes de 48 horas,10.0,False,False,,,0.51,6.6,3.37,True,kg,,True,False,,0,6.6,1.0,kg, <strong>x99</strong>.,<p>Corresponde a la piel de la cabeza del cerdo  después de su desollado tras la retirada de las orejas.,3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/922ee72fefead01bfe2ce31903335453.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/3e9107b8e005fcf900be00a673e0d85d.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/caeda43963a3b0249d47f2311ccd3719.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2812_img_1.jpg,2812_img_2.jpg,,,,,355.0,31.9,10.4,0.25,0.25,16.5,0.38
2813,2105100028133,,True,Bandeja,True,https://tienda.mercadona.es/product/2813/cerdo-tacos-bandeja,Cerdo a tacos,True,,,,,,Envasado en atmósfera protectora.,"Producto de peso variable, el contenido neto puede oscilar entre 400g y 600g",Para:guisar,Conservar en refrigeración entre 0 y 5°C. Una vez abierto consumir antes de 48 horas,10.0,False,False,,,0.56,5.75,3.22,True,kg,,True,False,,0,5.75,1.0,kg, <strong>x99</strong>.,,3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/6fceb4fc8509b4338b403cb8de993bed.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/2ee5b854c4cde8402056dd2fb30c2e41.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/8c3a1b436007167ec211ec612191e410.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2813_img_1.jpg,2813_img_2.jpg,,,,,116.0,2.9,0.91,0.0,0.0,22.54,0.11
2815,2105100028157,,True,Bandeja,True,https://tienda.mercadona.es/product/2815/panceta-bandeja,Panceta de cerdo,True,,,,,,Envasado en atmósfera protectora.,"Producto de peso variable, el contenido neto puede oscilar entre 350 y 750 g.","Para: plancha, freír...",Conservar en refrigeración entre 0 y 5C. Una vez abierto consumir antes de 48 horas,,False,False,,,0.59,7.0,4.13,True,kg,,True,False,,0,7.0,1.0,kg, <strong>x99</strong>.,<p>6-7 Filetes procedentes del corte de la  panceta semicarnosa de cerdo.,3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/fb95cfe4590961e61d7a7fcf682cc64c.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/e83bd50c43113a817fd6ce22f5acb188.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2815_img_1.jpg,,,,,,305.0,26.5,9.8,0.5,0.5,16.7,0.18
2817,2105100028171,,True,Bandeja,True,https://tienda.mercadona.es/product/2817/filetes-lomo-cerdo-cabeza-bandeja,Filetes lomo de cerdo cabeza,True,,,,,,Envasado en atmósfera protectora.,Producto de peso variable. Consultar la etiqueta del producto para conocer el contenido neto del mismo.,"Para: plancha, freir, empanar",Conservar de 0 a 5C. Una vez abierto consumir en 48 horas.,10.0,False,False,,,0.67,6.7,4.49,True,kg,,True,False,,0,6.7,1.0,kg, <strong>x99</strong>.,,3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/b99df31de67900eb4d6769b86a931289.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/b215292c99e655738f6cbb22544c7ff4.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/38991480077d47d90b4e61b81e4ebdbf.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/48eb8822a14ca7f9aad1f282ead02470.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,2817_img_1.jpg,2817_img_2.jpg,2817_img_3.jpg,,,,211.0,15.0,5.8,0.17,0.17,19.0,0.18
2830,2105100028300,,True,Bandeja,True,https://tienda.mercadona.es/product/2830/solomillos-pollo-certificado-alimentado-con-50-maiz-bandeja,Solomillos de pollo certificado alimentado con un 50% de maíz,True,,España,,,,Envasado en atmósfera protectora,Producto de Peso Variable. El contenido exacto del producto se determinará en el Punto de Venta.,Cocinar completamente (75C) antes de su consumo,Conservar entre 0 y 4. Una vez abierto consumir antes de 24 horas.,10.0,False,False,,,0.32,11.0,3.52,True,kg,,True,False,,0,11.0,1.0,kg, <strong>x99</strong>.,Pollo,3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/82d94488e3ec5c770651c0c9e37a8ef7.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/0016634cd8c8360665116c42f4cdd6c6.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/c6895ea3953f1c1e977eefa3fd4392c5.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2830_img_1.jpg,2830_img_2.jpg,,,,,110.0,2.1,0.7,0.0,0.0,22.0,0.14
2832,2105100028324,,True,Bandeja,True,https://tienda.mercadona.es/product/2832/alas-pollo-adobadas-bandeja,Alas de pollo adobadas,True,,,,,,,,,Refrigerado: 0º a 4 º. Cocinar completamente (75ºC) antes de su consumo,10.0,False,False,,,0.63,5.6,3.53,True,kg,,True,False,,0,5.6,1.0,kg,Libre de <strong>cereales que contengan gluten</strong>.,"<p>Alas de pollo (86%), Agua (6.5%), Aceite de girasol, Pimentón, sal, conservadores (E325, E262), Especias, fibras vegetales, antioxidante (E-331, E301) y Dextrosa.",3,Carne,17,45,Empanados y elaborados,17,288,Empanados y elaborados,17,https://prod-mercadona.imgix.net/images/54963b491f9a471b370e01149b95cb3d.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/bc22dea4a64cfe33173a67b6deed3cff.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2832_img_1.jpg,,,,,,143.0,8.6,2.5,0.5,0.5,16.5,1.47
2833,2105100028331,,True,Bandeja,True,https://tienda.mercadona.es/product/2833/pechugas-pollo-finas-hierbas-marinadas-bandeja,Filetes pechuga de pollo finas hierbas marinadas,True,,,,,,Con agua añadida,,,Conservar entre 0º y 4º. Envasado en atmósfera protectora,10.0,False,False,,,0.59,8.2,4.84,True,kg,,True,False,,0,8.2,1.0,kg,Contiene <strong>dióxido de azufre y sulfitos</strong>. Libre de <strong>cereales que contengan gluten</strong>.,"Pechuga de pollo (72%), agua (24%), conservador (E325),vino rosado <strong>(contiene sulfitos</strong>),sal, antioxidantes (E331 y E301), corrector de acidez (E262, E500), fibrasvegetales, aromas, especias (orégano y perejil) y estabilizante (E407)",3,Carne,17,45,Empanados y elaborados,17,288,Empanados y elaborados,17,https://prod-mercadona.imgix.net/images/de88e297354c0bffafef01a7ea22eba6.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/713a2a842d153e05572045ea279c3c53.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2833_img_1.jpg,,,,,,86.0,1.1,0.4,1.2,0.1,17.6,2.0
2839,2105100028393,,True,Bandeja,True,https://tienda.mercadona.es/product/2839/pinchos-cerdo-sin-varilla-bandeja,Pinchos de cerdo adobado sin varilla,True,,,,,,Envasado en atmósfera protectora,,,Refrigerado: 0 a 4º C. Una vez abierto consumir en 48 Horas. COCINAR COMPLETAMENTE (75ºC) ANTES DE SU CONSUMO,10.0,False,False,,,0.51,8.1,4.13,True,kg,,True,False,,0,8.1,1.0,kg,Libre de <strong>cereales que contengan gluten</strong>.,"<p>Carne de cerdo (86%), agua , sal, especias, conservadores (E325, E262), antioxidantes (E331 y E301) , aroma, azúcar y maltodextrina.",3,Carne,17,45,Empanados y elaborados,17,288,Empanados y elaborados,17,https://prod-mercadona.imgix.net/images/9b5e81a60cdd34d9e9bbec77c5ce9ac0.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/48a514abdd3eb781ff2bc136be82a3ea.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2839_img_1.jpg,,,,,,163.0,9.1,2.2,0.5,0.5,20.0,3.2
2849,2105100028492,,True,Bandeja,True,https://tienda.mercadona.es/product/2849/filetes-lomo-cerdo-extra-tiernos-bandeja,Filetes lomo de cerdo extra tiernos,True,,,,,,Cocinar completamente antes de su consumo.Sin gluten.Sin lactosa. Envasado en atmósfera protectora.,"Producto de peso variable, el contenido neto puede oscilar entre 370g y 580g","Para: sartén, plancha, parrilla.",Conservar en refrigeración entre 0 y 4C. Una vez abierto consumir antes de 48 horas,10.0,False,False,,,0.52,7.58,3.94,True,kg,,True,False,,0,7.58,1.0,kg, <strong>x99</strong>.,"Lomo de cerdo (88%), agua, sal, azúcar, jarabe de glucosa, dextrosa fermentada, extracto de levadura, estabilizante (E-407), antioxidantes (E-301 y E-331iii), conservante (E-267) y aromas naturales.",3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/74c74db4cfa994263ec34979be6c293b.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/011728fd35ffd1bd8c3878e7107f1e3e.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2849_img_1.jpg,,,,,,92.0,3.5,1.3,1.0,0.0,19.0,1.1
2851,2105100028515,,True,Bandeja,True,https://tienda.mercadona.es/product/2851/manos-cerdo-bandeja,Manos de cerdo,True,,,,,,Envasado en atmósfera protectora.,"Producto de peso variable, el contenido neto puede oscilar entre 456g y 490g",Para:guisar,Conservar en refrigeración entre 0 y 3C. Una vez abierto consumir antes de 48 horas,,False,False,,,0.5,7.1,3.55,True,kg,,True,False,,0,7.1,1.0,kg, <strong>x99</strong>.,,3,Carne,17,37,Cerdo,17,280,Cerdo,17,https://prod-mercadona.imgix.net/images/af395d8688be6a8fc656f63414651457.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/754a419ef60059bde9ed662a0d666f87.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2851_img_1.jpg,,,,,,170.0,9.82,3.57,0.0,0.0,20.54,0.17
2852,2105100028522,,True,Bandeja,True,https://tienda.mercadona.es/product/2852/embutido-blanco-bandeja,Embutido blanco,True,,,,,,Envasado en atmósfera protectora.,,"Cocinar completamente, a fuego lento, antes de su consumo.  Para plancha,freir, barbacoa",Conservar de 0 a 4C. Una vez abierto consumir en 48 horas.,10.0,False,False,,,0.35,7.3,2.55,True,kg,,True,False,,0,7.3,1.0,kg, <strong>x99</strong>.,"<p>Carne y grasa de cerdo, sal, fécula de maíz, especias, potenciador de sabor E-621, antioxidante E-301, conservador E-250. Tripa natural. Sin gluten. Sin lactosa.",3,Carne,17,43,Embutido,17,286,Embutido,17,https://prod-mercadona.imgix.net/images/48815d01494ebc16656457129add8b43.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/8d908c7c7a1a1af51db55f4639f946bb.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,2852_img_1.jpg,,,,,,400.0,40.0,17.0,0.5,0.0,9.0,1.9
2853,2105100028539,,True,Bandeja,True,https://tienda.mercadona.es/product/2853/carcasa-espinazo-pollo-bandeja,Carcasa y espinazo de pollo,True,,"Planta de sacrificio Hijos de Juan Pujante, S.A. ubicada en España",,,,Envasado en atmósfera protectora,,,Conservar de 0-4ºC,10.0,False,False,,,0.95,1.3,1.23,True,kg,,True,False,,0,1.3,1.0,kg,,,3,Carne,17,38,Aves y pollo,17,281,Pollo,17,https://prod-mercadona.imgix.net/images/170fd1825e45c7211385b7ae9e7403f3.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/a4d3ab78aed3bf1b4922567582ce0ace.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/3afe80704d2e76e8744b8c22b39c78d0.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,2853_img_1.jpg,2853_img_2.jpg,,,,,175.0,11.0,3.9,0.25,0.0,18.0,0.26
